time_myr,rip_strength,scale_factor
0,0.000000000000e0,1.000000
100,0.000000000000e0,1.000000
200,6.307902889604e-21,1.000000
300,3.255552436015e-20,1.000000
400,1.556277134176e-19,1.000000
500,2.662097072977e-19,1.000000
600,4.666651869527e-19,1.000000
700,8.258673361490e-19,1.000000
800,1.182334760223e-18,1.000000
900,1.575037835917e-18,1.000000
1000,1.905297061890e-18,1.000000
1100,2.531695384514e-18,1.000000
1200,3.274798505060e-18,1.000000
1300,4.165970267911e-18,1.000000
1400,5.062316182579e-18,1.000000
1500,6.029440197825e-18,1.000000
1600,7.132672446930e-18,1.000000
1700,8.225025026098e-18,1.000000
1800,9.721585887475e-18,1.000000
1900,1.124388512563e-17,1.000000
2000,1.331793615312e-17,1.000000
2100,1.513662429079e-17,1.000000
2200,1.701365124862e-17,1.000000
2300,1.902471372252e-17,1.000000
2400,2.087021101607e-17,1.000000
2500,2.320918045027e-17,1.000000
2600,2.594325611744e-17,1.000000
2700,2.870132933571e-17,1.000000
2800,3.177394879169e-17,1.000000
2900,3.486764625617e-17,1.000000
3000,3.837707622580e-17,1.000000
3100,4.207642929967e-17,1.000000
3200,4.568419978577e-17,1.000000
3300,4.969147103278e-17,1.000000
3400,5.376949089149e-17,1.000000
3500,5.788414668134e-17,1.000000
3600,6.298977471740e-17,1.000000
3700,6.791703947891e-17,1.000000
3800,7.309275628207e-17,1.000000
3900,7.816497548455e-17,1.000000
4000,8.388847096319e-17,1.000000
4100,8.906835931427e-17,1.000000
4200,9.496361796268e-17,1.000000
4300,1.013417446022e-16,1.000000
4400,1.078748731501e-16,1.000000
4500,1.149714508499e-16,1.000000
4600,1.227186478614e-16,1.000000
4700,1.307519903615e-16,1.000000
4800,1.387208161735e-16,1.000000
4900,1.472883745072e-16,1.000000
5000,1.555138988725e-16,1.000000
5100,1.646067049879e-16,1.000000
5200,1.732131634598e-16,1.000000
5300,1.822302977316e-16,1.000000
5400,1.918975536458e-16,1.000000
5500,2.012611389457e-16,1.000000
5600,2.109967038700e-16,1.000000
5700,2.215234150115e-16,1.000000
5800,2.329313576639e-16,1.000000
5900,2.434154651042e-16,1.000000
6000,2.552426569304e-16,1.000000
6100,2.674875056042e-16,1.000000
6200,2.800601616029e-16,1.000000
6300,2.924814569665e-16,1.000000
6400,3.054813625170e-16,1.000000
6500,3.180469801840e-16,1.000000
6600,3.313266081593e-16,1.000000
6700,3.469807905987e-16,1.000000
6800,3.622224849126e-16,1.000000
6900,3.771045271482e-16,1.000000
7000,3.927295173176e-16,1.000000
7100,4.080877839548e-16,1.000000
7200,4.246641798522e-16,1.000000
7300,4.412555641255e-16,1.000000
7400,4.591058393906e-16,1.000000
7500,4.764702755376e-16,1.000000
7600,4.957469017945e-16,1.000000
7700,5.132578498269e-16,1.000000
7800,5.313502553531e-16,1.000000
7900,5.503670101257e-16,1.000000
8000,5.715910844092e-16,1.000000
8100,5.915647691654e-16,1.000000
8200,6.120123952346e-16,1.000000
8300,6.334218031775e-16,1.000000
8400,6.552863189013e-16,1.000000
8500,6.779679486996e-16,1.000000
8600,7.012433623592e-16,1.000000
8700,7.246578607581e-16,1.000000
8800,7.480729011657e-16,1.000000
8900,7.718249152673e-16,1.000000
9000,7.956593772945e-16,1.000000
9100,8.214656458149e-16,1.000000
9200,8.459281750161e-16,1.000000
9300,8.711134395607e-16,1.000000
9400,8.971883984698e-16,1.000000
9500,9.223092568325e-16,1.000000
9600,9.491169702773e-16,1.000000
9700,9.762033455654e-16,1.000000
9800,1.003321069515e-15,1.000000
9900,1.032656950955e-15,1.000000
10000,1.061247675361e-15,1.000000
10100,1.088940354241e-15,1.000000
10200,1.118085821838e-15,1.000000
10300,1.146926744728e-15,1.000000
10400,1.177210460960e-15,1.000000
10500,1.209586931561e-15,1.000000
10600,1.241557364835e-15,1.000000
10700,1.275420826696e-15,1.000000
10800,1.307804760227e-15,1.000000
10900,1.340980546672e-15,1.000000
11000,1.374587097981e-15,1.000000
11100,1.408310048987e-15,1.000000
11200,1.443275091773e-15,1.000000
11300,1.477615369595e-15,1.000000
11400,1.512664791976e-15,1.000000
11500,1.548941878456e-15,1.000000
11600,1.585356225042e-15,1.000000
11700,1.622699902564e-15,1.000000
11800,1.659335873204e-15,1.000000
11900,1.697925082591e-15,1.000000
12000,1.737710382964e-15,1.000000
12100,1.779043017951e-15,1.000000
12200,1.819505475337e-15,1.000000
12300,1.861780648846e-15,1.000000
12400,1.903344807646e-15,1.000000
12500,1.946156328528e-15,1.000000
12600,1.989481276484e-15,1.000000
12700,2.034124359355e-15,1.000000
12800,2.076320797992e-15,1.000000
12900,2.120214448597e-15,1.000000
13000,2.165354978124e-15,1.000000
13100,2.211604050669e-15,1.000000
13200,2.258952514296e-15,1.000000
13300,2.305227943949e-15,1.000000
13400,2.352487172454e-15,1.000000
13500,2.401502170890e-15,1.000000
13600,2.450938678003e-15,1.000000
13700,2.500044850951e-15,1.000000
13800,2.551325772447e-15,1.000000
