time_myr,rip_strength,scale_factor
0,0.000000000000e0,1.000000
100,2.659818243491e-20,1.000000
200,8.005563239578e-20,1.000000
300,1.434235180503e-19,1.000000
400,2.541681822363e-19,1.000000
500,5.208656963126e-19,1.000000
600,6.919594118589e-19,1.000000
700,9.971787305542e-19,1.000000
800,1.379142566662e-18,1.000000
900,1.764094800983e-18,1.000000
1000,2.300488657259e-18,1.000000
1100,2.741107278203e-18,1.000000
1200,3.350410105754e-18,1.000000
1300,4.074971397412e-18,1.000000
1400,4.815198438066e-18,1.000000
1500,5.747478272187e-18,1.000000
1600,6.631187433396e-18,1.000000
1700,7.718991103127e-18,1.000000
1800,8.941247940545e-18,1.000000
1900,1.040393254320e-17,1.000000
2000,1.188932698809e-17,1.000000
2100,1.354359836601e-17,1.000000
2200,1.539963183070e-17,1.000000
2300,1.773868051694e-17,1.000000
2400,2.028027628426e-17,1.000000
2500,2.261668043831e-17,1.000000
2600,2.468305720698e-17,1.000000
2700,2.751732424926e-17,1.000000
2800,3.083435916317e-17,1.000000
2900,3.372635425784e-17,1.000000
3000,3.690023973487e-17,1.000000
3100,4.019405786373e-17,1.000000
3200,4.373800801919e-17,1.000000
3300,4.754034793030e-17,1.000000
3400,5.175932826397e-17,1.000000
3500,5.606442596165e-17,1.000000
3600,6.064927877601e-17,1.000000
3700,6.504218933214e-17,1.000000
3800,7.027794231260e-17,1.000000
3900,7.570096303947e-17,1.000000
4000,8.106920359414e-17,1.000000
4100,8.661884129440e-17,1.000000
4200,9.304583598306e-17,1.000000
4300,9.938794044816e-17,1.000000
4400,1.065045389709e-16,1.000000
4500,1.130739409331e-16,1.000000
4600,1.204999138808e-16,1.000000
4700,1.283880840596e-16,1.000000
4800,1.369603562932e-16,1.000000
4900,1.449359051771e-16,1.000000
5000,1.533362398353e-16,1.000000
5100,1.621748422497e-16,1.000000
5200,1.715757035977e-16,1.000000
5300,1.804752463425e-16,1.000000
5400,1.899322771706e-16,1.000000
5500,2.002720926227e-16,1.000000
5600,2.104664352385e-16,1.000000
5700,2.211484911511e-16,1.000000
5800,2.327611412494e-16,1.000000
5900,2.439617148954e-16,1.000000
6000,2.562362012493e-16,1.000000
6100,2.686370685425e-16,1.000000
6200,2.812146310998e-16,1.000000
6300,2.945126491936e-16,1.000000
6400,3.075442406426e-16,1.000000
6500,3.214173644242e-16,1.000000
6600,3.353748283946e-16,1.000000
6700,3.497677773263e-16,1.000000
6800,3.641006599662e-16,1.000000
6900,3.784935931428e-16,1.000000
7000,3.942682406591e-16,1.000000
7100,4.099263711950e-16,1.000000
7200,4.263038070696e-16,1.000000
7300,4.416721971223e-16,1.000000
7400,4.581888403704e-16,1.000000
7500,4.756855286531e-16,1.000000
7600,4.940482621628e-16,1.000000
7700,5.122528043074e-16,1.000000
7800,5.306818986339e-16,1.000000
7900,5.498486004807e-16,1.000000
8000,5.694651564091e-16,1.000000
8100,5.894238318033e-16,1.000000
8200,6.088720123371e-16,1.000000
8300,6.296640456552e-16,1.000000
8400,6.508442112432e-16,1.000000
8500,6.724258431606e-16,1.000000
8600,6.952750100373e-16,1.000000
8700,7.184884402818e-16,1.000000
8800,7.407993923762e-16,1.000000
8900,7.639929253088e-16,1.000000
9000,7.876945785820e-16,1.000000
9100,8.116157165235e-16,1.000000
9200,8.368065334953e-16,1.000000
9300,8.624280561973e-16,1.000000
9400,8.870441384482e-16,1.000000
9500,9.142210848538e-16,1.000000
9600,9.410929187442e-16,1.000000
9700,9.686314986710e-16,1.000000
9800,9.977960083996e-16,1.000000
9900,1.025714860057e-15,1.000000
10000,1.054944504063e-15,1.000000
10100,1.084714786349e-15,1.000000
10200,1.114905732878e-15,1.000000
10300,1.144892555394e-15,1.000000
10400,1.176430169000e-15,1.000000
10500,1.207411145309e-15,1.000000
10600,1.239865074919e-15,1.000000
10700,1.271830711557e-15,1.000000
10800,1.304884991335e-15,1.000000
10900,1.337264267278e-15,1.000000
11000,1.370446771138e-15,1.000000
11100,1.404415193671e-15,1.000000
11200,1.438935828172e-15,1.000000
11300,1.474243427305e-15,1.000000
11400,1.510209019231e-15,1.000000
11500,1.547363933415e-15,1.000000
11600,1.585656666094e-15,1.000000
11700,1.623085656807e-15,1.000000
11800,1.662135921844e-15,1.000000
11900,1.701250926496e-15,1.000000
12000,1.739868195040e-15,1.000000
12100,1.780106078513e-15,1.000000
12200,1.820033011486e-15,1.000000
12300,1.859901990380e-15,1.000000
12400,1.901986533202e-15,1.000000
12500,1.943950002880e-15,1.000000
12600,1.986406049856e-15,1.000000
12700,2.030849737084e-15,1.000000
12800,2.075173515824e-15,1.000000
12900,2.120001140009e-15,1.000000
13000,2.164178431590e-15,1.000000
13100,2.209742980234e-15,1.000000
13200,2.255931829413e-15,1.000000
13300,2.303356473933e-15,1.000000
13400,2.350760468319e-15,1.000000
13500,2.400416162254e-15,1.000000
13600,2.449087483295e-15,1.000000
13700,2.499322184599e-15,1.000000
13800,2.548544373553e-15,1.000000
