time_myr,rip_strength,scale_factor
0,0.000000000000e0,1.000000
100,0.000000000000e0,1.000000
200,4.911732391746e-20,1.000000
300,5.823211168214e-20,1.000000
400,2.423051352880e-19,1.000000
500,4.437324494149e-19,1.000000
600,7.251009307212e-19,1.000000
700,9.886387123620e-19,1.000000
800,1.322134910059e-18,1.000000
900,1.725923082591e-18,1.000000
1000,2.266067482283e-18,1.000000
1100,2.854055750336e-18,1.000000
1200,3.346768094586e-18,1.000000
1300,3.986348811930e-18,1.000000
1400,4.720496173569e-18,1.000000
1500,5.821173029141e-18,1.000000
1600,6.895823252350e-18,1.000000
1700,8.391818780183e-18,1.000000
1800,9.720996504085e-18,1.000000
1900,1.138540365543e-17,1.000000
2000,1.311889356420e-17,1.000000
2100,1.532162283373e-17,1.000000
2200,1.725833814751e-17,1.000000
2300,1.955171089168e-17,1.000000
2400,2.155501826079e-17,1.000000
2500,2.415300764481e-17,1.000000
2600,2.662854274541e-17,1.000000
2700,2.948127480024e-17,1.000000
2800,3.247665457852e-17,1.000000
2900,3.545473617484e-17,1.000000
3000,3.905278730571e-17,1.000000
3100,4.264863912603e-17,1.000000
3200,4.652041609998e-17,1.000000
3300,5.059148930036e-17,1.000000
3400,5.479916103394e-17,1.000000
3500,5.890241951006e-17,1.000000
3600,6.355301105949e-17,1.000000
3700,6.802893456995e-17,1.000000
3800,7.387722139887e-17,1.000000
3900,7.928652701646e-17,1.000000
4000,8.482081523369e-17,1.000000
4100,9.049231586004e-17,1.000000
4200,9.657451431223e-17,1.000000
4300,1.028610320806e-16,1.000000
4400,1.092590055169e-16,1.000000
4500,1.157339834618e-16,1.000000
4600,1.227078033627e-16,1.000000
4700,1.301135699785e-16,1.000000
4800,1.374672012193e-16,1.000000
4900,1.452289815981e-16,1.000000
5000,1.532099832862e-16,1.000000
5100,1.617883880561e-16,1.000000
5200,1.711069547067e-16,1.000000
5300,1.808800126782e-16,1.000000
5400,1.908972465547e-16,1.000000
5500,2.006873417003e-16,1.000000
5600,2.103314102296e-16,1.000000
5700,2.208238458723e-16,1.000000
5800,2.319469025177e-16,1.000000
5900,2.434941122541e-16,1.000000
6000,2.556053373823e-16,1.000000
6100,2.669304553407e-16,1.000000
6200,2.790480696916e-16,1.000000
6300,2.911238781729e-16,1.000000
6400,3.049112083411e-16,1.000000
6500,3.185121162152e-16,1.000000
6600,3.323391223652e-16,1.000000
6700,3.464843887748e-16,1.000000
6800,3.611845884078e-16,1.000000
6900,3.771165930185e-16,1.000000
7000,3.914280395080e-16,1.000000
7100,4.078582508785e-16,1.000000
7200,4.238599542494e-16,1.000000
7300,4.405640012046e-16,1.000000
7400,4.575005753601e-16,1.000000
7500,4.745346415727e-16,1.000000
7600,4.929769055315e-16,1.000000
7700,5.120082668822e-16,1.000000
7800,5.302869043164e-16,1.000000
7900,5.487738626173e-16,1.000000
8000,5.678438027069e-16,1.000000
8100,5.880061495911e-16,1.000000
8200,6.083042215080e-16,1.000000
8300,6.290381225528e-16,1.000000
8400,6.500473346203e-16,1.000000
8500,6.712551736904e-16,1.000000
8600,6.936502575304e-16,1.000000
8700,7.155158148339e-16,1.000000
8800,7.383351475108e-16,1.000000
8900,7.618980177466e-16,1.000000
9000,7.865783061325e-16,1.000000
9100,8.121276062830e-16,1.000000
9200,8.373425909406e-16,1.000000
9300,8.627080277526e-16,1.000000
9400,8.897006742301e-16,1.000000
9500,9.166908303944e-16,1.000000
9600,9.433469915324e-16,1.000000
9700,9.717649961907e-16,1.000000
9800,1.000455150247e-15,1.000000
9900,1.028121581531e-15,1.000000
10000,1.056509287586e-15,1.000000
10100,1.084756276341e-15,1.000000
10200,1.115336135996e-15,1.000000
10300,1.145380335547e-15,1.000000
10400,1.176560466015e-15,1.000000
10500,1.207637566492e-15,1.000000
10600,1.239916823076e-15,1.000000
10700,1.271755880430e-15,1.000000
10800,1.305175341018e-15,1.000000
10900,1.338777218807e-15,1.000000
11000,1.374564238037e-15,1.000000
11100,1.408115777066e-15,1.000000
11200,1.443447946260e-15,1.000000
11300,1.479467810234e-15,1.000000
11400,1.516001139080e-15,1.000000
11500,1.552497815326e-15,1.000000
11600,1.588329700871e-15,1.000000
11700,1.626190881753e-15,1.000000
11800,1.663830170857e-15,1.000000
11900,1.702023128336e-15,1.000000
12000,1.740297830758e-15,1.000000
12100,1.779730479784e-15,1.000000
12200,1.819252338796e-15,1.000000
12300,1.859397498110e-15,1.000000
12400,1.900469602542e-15,1.000000
12500,1.943084418621e-15,1.000000
12600,1.985306076793e-15,1.000000
12700,2.028362810180e-15,1.000000
12800,2.070712785684e-15,1.000000
12900,2.116651015001e-15,1.000000
13000,2.163614502122e-15,1.000000
13100,2.209748554464e-15,1.000000
13200,2.255685706104e-15,1.000000
13300,2.301580288589e-15,1.000000
13400,2.349388488758e-15,1.000000
13500,2.397208760809e-15,1.000000
13600,2.445844382312e-15,1.000000
13700,2.495301108998e-15,1.000000
13800,2.545837821512e-15,1.000000
