time_myr,rip_strength,scale_factor
0,0.000000000000e0,1.000000
100,0.000000000000e0,1.000000
200,9.573057345861e-20,1.000000
300,1.956940944351e-19,1.000000
400,2.431246850871e-19,1.000000
500,3.257165474378e-19,1.000000
600,4.661954760032e-19,1.000000
700,7.336749076817e-19,1.000000
800,1.093493440313e-18,1.000000
900,1.542273820041e-18,1.000000
1000,2.045011623024e-18,1.000000
1100,2.628126057625e-18,1.000000
1200,3.366239053355e-18,1.000000
1300,4.023238170858e-18,1.000000
1400,4.904386364521e-18,1.000000
1500,5.745423559130e-18,1.000000
1600,6.742597126443e-18,1.000000
1700,7.892507994945e-18,1.000000
1800,9.055385338730e-18,1.000000
1900,1.069651283690e-17,1.000000
2000,1.203383172976e-17,1.000000
2100,1.382067391853e-17,1.000000
2200,1.559543442003e-17,1.000000
2300,1.777573170649e-17,1.000000
2400,1.981023670167e-17,1.000000
2500,2.214311998863e-17,1.000000
2600,2.462670253948e-17,1.000000
2700,2.737131426915e-17,1.000000
2800,3.039608572119e-17,1.000000
2900,3.356784085673e-17,1.000000
3000,3.691462911246e-17,1.000000
3100,4.051715741623e-17,1.000000
3200,4.384689038513e-17,1.000000
3300,4.749552740029e-17,1.000000
3400,5.175727245322e-17,1.000000
3500,5.599502772357e-17,1.000000
3600,6.072443691799e-17,1.000000
3700,6.554989699752e-17,1.000000
3800,7.079741773187e-17,1.000000
3900,7.571775797945e-17,1.000000
4000,8.137822392732e-17,1.000000
4100,8.757562941800e-17,1.000000
4200,9.296519158638e-17,1.000000
4300,9.978781818624e-17,1.000000
4400,1.069731730341e-16,1.000000
4500,1.137580067714e-16,1.000000
4600,1.203376590545e-16,1.000000
4700,1.277424099771e-16,1.000000
4800,1.360568430965e-16,1.000000
4900,1.448517048180e-16,1.000000
5000,1.526369313160e-16,1.000000
5100,1.606469330491e-16,1.000000
5200,1.695929736361e-16,1.000000
5300,1.794953885581e-16,1.000000
5400,1.898949866986e-16,1.000000
5500,2.007688616471e-16,1.000000
5600,2.112010541721e-16,1.000000
5700,2.212736946445e-16,1.000000
5800,2.320431372687e-16,1.000000
5900,2.444651839292e-16,1.000000
6000,2.567431464954e-16,1.000000
6100,2.691395622715e-16,1.000000
6200,2.816914715748e-16,1.000000
6300,2.943297485453e-16,1.000000
6400,3.079300423940e-16,1.000000
6500,3.210793102586e-16,1.000000
6600,3.343710024914e-16,1.000000
6700,3.482637321821e-16,1.000000
6800,3.624341871759e-16,1.000000
6900,3.774926628004e-16,1.000000
7000,3.925572849034e-16,1.000000
7100,4.083902998483e-16,1.000000
7200,4.251034502691e-16,1.000000
7300,4.415563025014e-16,1.000000
7400,4.585435227153e-16,1.000000
7500,4.759895861998e-16,1.000000
7600,4.938300271215e-16,1.000000
7700,5.125322460541e-16,1.000000
7800,5.307698769802e-16,1.000000
7900,5.500016624914e-16,1.000000
8000,5.699917385751e-16,1.000000
8100,5.891092283936e-16,1.000000
8200,6.107366701806e-16,1.000000
8300,6.313411834945e-16,1.000000
8400,6.524663815887e-16,1.000000
8500,6.740879553051e-16,1.000000
8600,6.958957578297e-16,1.000000
8700,7.176375341570e-16,1.000000
8800,7.409850516928e-16,1.000000
8900,7.649398635462e-16,1.000000
9000,7.884410334712e-16,1.000000
9100,8.130172614514e-16,1.000000
9200,8.374223202705e-16,1.000000
9300,8.627930114927e-16,1.000000
9400,8.879677182454e-16,1.000000
9500,9.135515967890e-16,1.000000
9600,9.399373725936e-16,1.000000
9700,9.661829976896e-16,1.000000
9800,9.942429301795e-16,1.000000
9900,1.021628053451e-15,1.000000
10000,1.050544077164e-15,1.000000
10100,1.079732486376e-15,1.000000
10200,1.108665900860e-15,1.000000
10300,1.138016059547e-15,1.000000
10400,1.168465574631e-15,1.000000
10500,1.199757248788e-15,1.000000
10600,1.230927053054e-15,1.000000
10700,1.263989021762e-15,1.000000
10800,1.297523118306e-15,1.000000
10900,1.331868336061e-15,1.000000
11000,1.365934284001e-15,1.000000
11100,1.399539702687e-15,1.000000
11200,1.435744026880e-15,1.000000
11300,1.470564885570e-15,1.000000
11400,1.507528668736e-15,1.000000
11500,1.544086141700e-15,1.000000
11600,1.581221525756e-15,1.000000
11700,1.619569172225e-15,1.000000
11800,1.657238125084e-15,1.000000
11900,1.695341850041e-15,1.000000
12000,1.733164113426e-15,1.000000
12100,1.772947690975e-15,1.000000
12200,1.813877583188e-15,1.000000
12300,1.855723688046e-15,1.000000
12400,1.897069307751e-15,1.000000
12500,1.937397451725e-15,1.000000
12600,1.979467137732e-15,1.000000
12700,2.021961909423e-15,1.000000
12800,2.066075704876e-15,1.000000
12900,2.111619613443e-15,1.000000
13000,2.155317552513e-15,1.000000
13100,2.201516270616e-15,1.000000
13200,2.246816133516e-15,1.000000
13300,2.293268489169e-15,1.000000
13400,2.340496388486e-15,1.000000
13500,2.389677854655e-15,1.000000
13600,2.436230333339e-15,1.000000
13700,2.484789973283e-15,1.000000
13800,2.535058201394e-15,1.000000
