time_myr,rip_strength,scale_factor
0,0.000000000000e0,1.000000
100,2.348293205542e-20,1.000000
200,4.323843583157e-20,1.000000
300,1.528979518876e-19,1.000000
400,2.752060888100e-19,1.000000
500,4.386535545894e-19,1.000000
600,7.152638466508e-19,1.000000
700,1.095082192406e-18,1.000000
800,1.506377522871e-18,1.000000
900,1.894653330506e-18,1.000000
1000,2.339518882790e-18,1.000000
1100,2.856185655242e-18,1.000000
1200,3.488476604922e-18,1.000000
1300,4.360496468384e-18,1.000000
1400,5.163390982691e-18,1.000000
1500,5.989662979302e-18,1.000000
1600,7.092958316553e-18,1.000000
1700,8.668783142703e-18,1.000000
1800,9.980069295886e-18,1.000000
1900,1.183152979279e-17,1.000000
2000,1.340817152465e-17,1.000000
2100,1.528039424116e-17,1.000000
2200,1.763268813883e-17,1.000000
2300,1.939429349868e-17,1.000000
2400,2.158916879103e-17,1.000000
2500,2.395746688245e-17,1.000000
2600,2.652070582875e-17,1.000000
2700,2.915454460908e-17,1.000000
2800,3.164731395938e-17,1.000000
2900,3.482944473360e-17,1.000000
3000,3.804848040652e-17,1.000000
3100,4.156996476368e-17,1.000000
3200,4.509223681153e-17,1.000000
3300,4.910189922903e-17,1.000000
3400,5.296594236249e-17,1.000000
3500,5.700104516186e-17,1.000000
3600,6.152540396867e-17,1.000000
3700,6.630342184127e-17,1.000000
3800,7.158287920827e-17,1.000000
3900,7.679802652730e-17,1.000000
4000,8.235718213054e-17,1.000000
4100,8.791908274560e-17,1.000000
4200,9.365991425725e-17,1.000000
4300,1.000628225803e-16,1.000000
4400,1.068336432693e-16,1.000000
4500,1.135712743352e-16,1.000000
4600,1.203894589807e-16,1.000000
4700,1.274346633963e-16,1.000000
4800,1.353721705454e-16,1.000000
4900,1.433692872846e-16,1.000000
5000,1.524162401089e-16,1.000000
5100,1.610771638379e-16,1.000000
5200,1.701846814944e-16,1.000000
5300,1.798115759618e-16,1.000000
5400,1.886930579869e-16,1.000000
5500,1.987300503426e-16,1.000000
5600,2.091086493511e-16,1.000000
5700,2.202086926989e-16,1.000000
5800,2.322791298272e-16,1.000000
5900,2.442171792395e-16,1.000000
6000,2.553809291857e-16,1.000000
6100,2.670916569298e-16,1.000000
6200,2.787683653327e-16,1.000000
6300,2.910147788232e-16,1.000000
6400,3.041622991656e-16,1.000000
6500,3.178763347914e-16,1.000000
6600,3.318813975314e-16,1.000000
6700,3.459958515664e-16,1.000000
6800,3.610312447054e-16,1.000000
6900,3.759055464580e-16,1.000000
7000,3.908445277714e-16,1.000000
7100,4.068825647715e-16,1.000000
7200,4.229757045490e-16,1.000000
7300,4.395879576066e-16,1.000000
7400,4.560165671321e-16,1.000000
7500,4.736178795086e-16,1.000000
7600,4.907008766782e-16,1.000000
7700,5.081971710294e-16,1.000000
7800,5.271844678667e-16,1.000000
7900,5.457603881145e-16,1.000000
8000,5.654256919888e-16,1.000000
8100,5.853062865639e-16,1.000000
8200,6.059014938035e-16,1.000000
8300,6.274846061278e-16,1.000000
8400,6.481584291839e-16,1.000000
8500,6.691057315214e-16,1.000000
8600,6.931723346987e-16,1.000000
8700,7.141185309138e-16,1.000000
8800,7.368718568208e-16,1.000000
8900,7.607611825997e-16,1.000000
9000,7.858216063871e-16,1.000000
9100,8.090686035096e-16,1.000000
9200,8.338168992014e-16,1.000000
9300,8.605770725588e-16,1.000000
9400,8.866628382211e-16,1.000000
9500,9.127046682576e-16,1.000000
9600,9.389727480054e-16,1.000000
9700,9.654646036108e-16,1.000000
9800,9.928108797474e-16,1.000000
9900,1.020948565453e-15,1.000000
10000,1.048821364996e-15,1.000000
10100,1.079040498591e-15,1.000000
10200,1.108398087225e-15,1.000000
10300,1.138492391485e-15,1.000000
10400,1.169722447401e-15,1.000000
10500,1.200931535669e-15,1.000000
10600,1.232215355822e-15,1.000000
10700,1.265183120946e-15,1.000000
10800,1.297807077121e-15,1.000000
10900,1.331653060305e-15,1.000000
11000,1.366205421205e-15,1.000000
11100,1.401498966361e-15,1.000000
11200,1.436548495031e-15,1.000000
11300,1.471771457142e-15,1.000000
11400,1.508111218901e-15,1.000000
11500,1.545469977531e-15,1.000000
11600,1.582850494119e-15,1.000000
11700,1.620610793714e-15,1.000000
11800,1.660522078835e-15,1.000000
11900,1.699279433626e-15,1.000000
12000,1.738952275124e-15,1.000000
12100,1.779074914962e-15,1.000000
12200,1.819163399412e-15,1.000000
12300,1.859624130543e-15,1.000000
12400,1.902341169930e-15,1.000000
12500,1.945708537020e-15,1.000000
12600,1.986704887639e-15,1.000000
12700,2.031368441944e-15,1.000000
12800,2.075930028575e-15,1.000000
12900,2.119351342270e-15,1.000000
13000,2.165628225407e-15,1.000000
13100,2.211631634591e-15,1.000000
13200,2.257102613163e-15,1.000000
13300,2.305058444885e-15,1.000000
13400,2.353705042930e-15,1.000000
13500,2.401686600489e-15,1.000000
13600,2.448431797372e-15,1.000000
13700,2.496934108600e-15,1.000000
13800,2.546356964236e-15,1.000000
