time_myr,rip_strength,scale_factor
0,0.000000000000e0,1.000000
100,0.000000000000e0,1.000000
200,3.504638123451e-20,1.000000
300,8.945130830776e-20,1.000000
400,1.460689377018e-19,1.000000
500,2.709880735275e-19,1.000000
600,4.053994910636e-19,1.000000
700,6.648648300365e-19,1.000000
800,9.954208832704e-19,1.000000
900,1.450912529361e-18,1.000000
1000,1.912599695192e-18,1.000000
1100,2.263154634631e-18,1.000000
1200,2.999991981648e-18,1.000000
1300,3.722705600568e-18,1.000000
1400,4.642708767704e-18,1.000000
1500,5.821446657914e-18,1.000000
1600,6.938432303073e-18,1.000000
1700,7.966054109992e-18,1.000000
1800,9.441040673720e-18,1.000000
1900,1.089651388837e-17,1.000000
2000,1.228644210927e-17,1.000000
2100,1.392410237835e-17,1.000000
2200,1.578278650329e-17,1.000000
2300,1.756856168744e-17,1.000000
2400,1.995050527617e-17,1.000000
2500,2.255288536503e-17,1.000000
2600,2.480180231249e-17,1.000000
2700,2.748935229523e-17,1.000000
2800,3.031557302280e-17,1.000000
2900,3.399403588243e-17,1.000000
3000,3.749909229696e-17,1.000000
3100,4.135060112817e-17,1.000000
3200,4.501699522864e-17,1.000000
3300,4.926586789482e-17,1.000000
3400,5.306196000004e-17,1.000000
3500,5.719167004127e-17,1.000000
3600,6.214959217936e-17,1.000000
3700,6.673189919319e-17,1.000000
3800,7.198834358027e-17,1.000000
3900,7.774224977444e-17,1.000000
4000,8.338581769985e-17,1.000000
4100,8.877567574897e-17,1.000000
4200,9.501648809419e-17,1.000000
4300,1.013162354699e-16,1.000000
4400,1.079376081186e-16,1.000000
4500,1.145989075450e-16,1.000000
4600,1.211357507216e-16,1.000000
4700,1.284852844551e-16,1.000000
4800,1.359452810902e-16,1.000000
4900,1.437456375085e-16,1.000000
5000,1.522050582288e-16,1.000000
5100,1.601525704539e-16,1.000000
5200,1.694881000314e-16,1.000000
5300,1.800753090580e-16,1.000000
5400,1.905231869064e-16,1.000000
5500,2.001955187795e-16,1.000000
5600,2.107721078180e-16,1.000000
5700,2.220947145716e-16,1.000000
5800,2.324517800189e-16,1.000000
5900,2.440145224973e-16,1.000000
6000,2.552317411121e-16,1.000000
6100,2.670049417507e-16,1.000000
6200,2.797486574539e-16,1.000000
6300,2.924863863566e-16,1.000000
6400,3.058362102575e-16,1.000000
6500,3.185987651124e-16,1.000000
6600,3.314911495436e-16,1.000000
6700,3.455367266625e-16,1.000000
6800,3.609060099057e-16,1.000000
6900,3.763810701072e-16,1.000000
7000,3.923767962710e-16,1.000000
7100,4.080227166207e-16,1.000000
7200,4.233857682497e-16,1.000000
7300,4.397241719003e-16,1.000000
7400,4.564375461419e-16,1.000000
7500,4.740927535643e-16,1.000000
7600,4.913466901578e-16,1.000000
7700,5.082119565863e-16,1.000000
7800,5.268877799461e-16,1.000000
7900,5.459516218755e-16,1.000000
8000,5.649397840586e-16,1.000000
8100,5.851334265519e-16,1.000000
8200,6.047445423246e-16,1.000000
8300,6.245274636478e-16,1.000000
8400,6.455664358283e-16,1.000000
8500,6.672723153790e-16,1.000000
8600,6.892521640887e-16,1.000000
8700,7.117392705324e-16,1.000000
8800,7.353177959168e-16,1.000000
8900,7.582473844092e-16,1.000000
9000,7.817990501484e-16,1.000000
9100,8.072413948587e-16,1.000000
9200,8.321070054141e-16,1.000000
9300,8.584122027670e-16,1.000000
9400,8.836426958700e-16,1.000000
9500,9.099299306546e-16,1.000000
9600,9.361875237577e-16,1.000000
9700,9.632954176307e-16,1.000000
9800,9.914817285460e-16,1.000000
9900,1.018814726235e-15,1.000000
10000,1.046922077927e-15,1.000000
10100,1.076324890409e-15,1.000000
10200,1.106112072796e-15,1.000000
10300,1.135426701944e-15,1.000000
10400,1.166994182277e-15,1.000000
10500,1.197461283529e-15,1.000000
10600,1.229049376274e-15,1.000000
10700,1.261887598732e-15,1.000000
10800,1.294797548299e-15,1.000000
10900,1.327395742978e-15,1.000000
11000,1.361525402224e-15,1.000000
11100,1.396595079193e-15,1.000000
11200,1.431612097659e-15,1.000000
11300,1.466866275014e-15,1.000000
11400,1.502925802544e-15,1.000000
11500,1.538969110630e-15,1.000000
11600,1.576680239590e-15,1.000000
11700,1.615568314152e-15,1.000000
11800,1.655875830106e-15,1.000000
11900,1.693256710616e-15,1.000000
12000,1.732533763721e-15,1.000000
12100,1.771228625494e-15,1.000000
12200,1.812227006594e-15,1.000000
12300,1.853387218176e-15,1.000000
12400,1.895728899800e-15,1.000000
12500,1.938715665999e-15,1.000000
12600,1.981552333397e-15,1.000000
12700,2.025820436856e-15,1.000000
12800,2.069103824002e-15,1.000000
12900,2.113850893568e-15,1.000000
13000,2.160130674941e-15,1.000000
13100,2.202720432713e-15,1.000000
13200,2.249685948418e-15,1.000000
13300,2.296501181650e-15,1.000000
13400,2.343180534407e-15,1.000000
13500,2.391058160478e-15,1.000000
13600,2.439902603420e-15,1.000000
13700,2.490485428972e-15,1.000000
13800,2.540401113975e-15,1.000000
