time_myr,rip_strength,scale_factor
0,0.000000000000e0,1.000000
100,0.000000000000e0,1.000000
200,4.680967217893e-20,1.000000
300,1.626943208939e-19,1.000000
400,2.316947774128e-19,1.000000
500,3.277011798233e-19,1.000000
600,6.180420690179e-19,1.000000
700,9.201065041789e-19,1.000000
800,1.350309102032e-18,1.000000
900,1.801920843675e-18,1.000000
1000,2.135083547725e-18,1.000000
1100,2.829045806373e-18,1.000000
1200,3.519707311497e-18,1.000000
1300,4.216965668404e-18,1.000000
1400,4.925369014192e-18,1.000000
1500,6.074496681543e-18,1.000000
1600,7.423909967871e-18,1.000000
1700,8.518661486229e-18,1.000000
1800,9.875558370139e-18,1.000000
1900,1.121915445358e-17,1.000000
2000,1.264365337469e-17,1.000000
2100,1.429440352086e-17,1.000000
2200,1.619865571262e-17,1.000000
2300,1.848764117405e-17,1.000000
2400,2.046561284712e-17,1.000000
2500,2.244998714203e-17,1.000000
2600,2.493089315959e-17,1.000000
2700,2.782457394945e-17,1.000000
2800,3.073546427627e-17,1.000000
2900,3.405622688174e-17,1.000000
3000,3.731968556828e-17,1.000000
3100,4.118269382763e-17,1.000000
3200,4.453958799303e-17,1.000000
3300,4.843086129386e-17,1.000000
3400,5.232876379166e-17,1.000000
3500,5.684362975746e-17,1.000000
3600,6.089777123516e-17,1.000000
3700,6.603666931761e-17,1.000000
3800,7.142486991964e-17,1.000000
3900,7.685286535353e-17,1.000000
4000,8.274185220045e-17,1.000000
4100,8.882572598968e-17,1.000000
4200,9.486994927218e-17,1.000000
4300,1.011356238783e-16,1.000000
4400,1.072522899117e-16,1.000000
4500,1.139133142762e-16,1.000000
4600,1.212563042539e-16,1.000000
4700,1.288856041527e-16,1.000000
4800,1.372629071613e-16,1.000000
4900,1.456762127597e-16,1.000000
5000,1.543109528629e-16,1.000000
5100,1.624735987927e-16,1.000000
5200,1.710919970353e-16,1.000000
5300,1.806815223776e-16,1.000000
5400,1.901378513652e-16,1.000000
5500,1.997163228347e-16,1.000000
5600,2.092371726500e-16,1.000000
5700,2.199767948037e-16,1.000000
5800,2.311686720760e-16,1.000000
5900,2.425153732909e-16,1.000000
6000,2.541060451161e-16,1.000000
6100,2.663392978603e-16,1.000000
6200,2.795105525945e-16,1.000000
6300,2.924014975687e-16,1.000000
6400,3.055298036171e-16,1.000000
6500,3.187682676949e-16,1.000000
6600,3.318290225738e-16,1.000000
6700,3.459987514666e-16,1.000000
6800,3.607618911960e-16,1.000000
6900,3.759405667374e-16,1.000000
7000,3.909619678295e-16,1.000000
7100,4.055612806741e-16,1.000000
7200,4.222045806519e-16,1.000000
7300,4.387041389057e-16,1.000000
7400,4.569671284079e-16,1.000000
7500,4.741347012441e-16,1.000000
7600,4.914816297403e-16,1.000000
7700,5.095447343417e-16,1.000000
7800,5.283333799718e-16,1.000000
7900,5.475049441599e-16,1.000000
8000,5.672405437463e-16,1.000000
8100,5.878057725578e-16,1.000000
8200,6.081364754856e-16,1.000000
8300,6.291817543598e-16,1.000000
8400,6.505536875098e-16,1.000000
8500,6.727951537544e-16,1.000000
8600,6.959030681287e-16,1.000000
8700,7.189454730632e-16,1.000000
8800,7.413992310213e-16,1.000000
8900,7.652029424791e-16,1.000000
9000,7.897522511258e-16,1.000000
9100,8.143788880864e-16,1.000000
9200,8.398777523529e-16,1.000000
9300,8.660280124127e-16,1.000000
9400,8.923392738265e-16,1.000000
9500,9.182187230831e-16,1.000000
9600,9.439124154927e-16,1.000000
9700,9.704499320404e-16,1.000000
9800,9.972960905255e-16,1.000000
9900,1.025421645914e-15,1.000000
10000,1.053301539119e-15,1.000000
10100,1.081474844963e-15,1.000000
10200,1.111189009645e-15,1.000000
10300,1.141535160672e-15,1.000000
10400,1.172419375930e-15,1.000000
10500,1.204942694506e-15,1.000000
10600,1.237073272170e-15,1.000000
10700,1.269621327044e-15,1.000000
10800,1.303325211509e-15,1.000000
10900,1.336940078046e-15,1.000000
11000,1.372126502829e-15,1.000000
11100,1.406144055333e-15,1.000000
11200,1.439915146615e-15,1.000000
11300,1.475397380927e-15,1.000000
11400,1.510675043598e-15,1.000000
11500,1.546557549295e-15,1.000000
11600,1.583864972411e-15,1.000000
11700,1.623403751627e-15,1.000000
11800,1.662077502309e-15,1.000000
11900,1.699762453091e-15,1.000000
12000,1.737723973692e-15,1.000000
12100,1.777822329382e-15,1.000000
12200,1.817441591600e-15,1.000000
12300,1.858728984361e-15,1.000000
12400,1.900390541692e-15,1.000000
12500,1.940180071767e-15,1.000000
12600,1.983253276966e-15,1.000000
12700,2.026894230864e-15,1.000000
12800,2.070365682902e-15,1.000000
12900,2.114778035575e-15,1.000000
13000,2.160503185090e-15,1.000000
13100,2.206807495280e-15,1.000000
13200,2.253344836037e-15,1.000000
13300,2.300223040511e-15,1.000000
13400,2.347062235615e-15,1.000000
13500,2.394454624290e-15,1.000000
13600,2.443210068208e-15,1.000000
13700,2.492372787916e-15,1.000000
13800,2.541756206362e-15,1.000000
