time_myr,rip_strength,scale_factor
0,0.000000000000e0,1.000000
100,2.642961812658e-21,1.000000
200,8.350603791883e-20,1.000000
300,1.099132362344e-19,1.000000
400,1.978196915893e-19,1.000000
500,4.134651665880e-19,1.000000
600,5.560074810606e-19,1.000000
700,8.746851255152e-19,1.000000
800,1.152727567451e-18,1.000000
900,1.530290161215e-18,1.000000
1000,1.921186330623e-18,1.000000
1100,2.415289326659e-18,1.000000
1200,3.000555159483e-18,1.000000
1300,3.714480022756e-18,1.000000
1400,4.690340500574e-18,1.000000
1500,5.771733104371e-18,1.000000
1600,6.722183144668e-18,1.000000
1700,7.747617456340e-18,1.000000
1800,9.098898775251e-18,1.000000
1900,1.071028177041e-17,1.000000
2000,1.268297024134e-17,1.000000
2100,1.485726009607e-17,1.000000
2200,1.673120844001e-17,1.000000
2300,1.888439859707e-17,1.000000
2400,2.118508452060e-17,1.000000
2500,2.376611385454e-17,1.000000
2600,2.623278356078e-17,1.000000
2700,2.912634675626e-17,1.000000
2800,3.249273702305e-17,1.000000
2900,3.579283696411e-17,1.000000
3000,3.951501881658e-17,1.000000
3100,4.272082434137e-17,1.000000
3200,4.669352494485e-17,1.000000
3300,5.032890932381e-17,1.000000
3400,5.451902298771e-17,1.000000
3500,5.853339793110e-17,1.000000
3600,6.355678165444e-17,1.000000
3700,6.805386729481e-17,1.000000
3800,7.299847786389e-17,1.000000
3900,7.866134319576e-17,1.000000
4000,8.460791148156e-17,1.000000
4100,8.988892792685e-17,1.000000
4200,9.600326875888e-17,1.000000
4300,1.021558481852e-16,1.000000
4400,1.084278958779e-16,1.000000
4500,1.161960892682e-16,1.000000
4600,1.228002366755e-16,1.000000
4700,1.304057486931e-16,1.000000
4800,1.378965361749e-16,1.000000
4900,1.460400953921e-16,1.000000
5000,1.544634469996e-16,1.000000
5100,1.628926052576e-16,1.000000
5200,1.716905043956e-16,1.000000
5300,1.815463494536e-16,1.000000
5400,1.912529043950e-16,1.000000
5500,2.014116582575e-16,1.000000
5600,2.121108684856e-16,1.000000
5700,2.231600810302e-16,1.000000
5800,2.342337790014e-16,1.000000
5900,2.455374956540e-16,1.000000
6000,2.574983362525e-16,1.000000
6100,2.700960287433e-16,1.000000
6200,2.826929457763e-16,1.000000
6300,2.961809475563e-16,1.000000
6400,3.091792094655e-16,1.000000
6500,3.230464043149e-16,1.000000
6600,3.366961587714e-16,1.000000
6700,3.519475737641e-16,1.000000
6800,3.668444797522e-16,1.000000
6900,3.812696041785e-16,1.000000
7000,3.962388954951e-16,1.000000
7100,4.113872507812e-16,1.000000
7200,4.279356968339e-16,1.000000
7300,4.446732136117e-16,1.000000
7400,4.604716261741e-16,1.000000
7500,4.779009088811e-16,1.000000
7600,4.955412700149e-16,1.000000
7700,5.144839304893e-16,1.000000
7800,5.339863823900e-16,1.000000
7900,5.527543092586e-16,1.000000
8000,5.718873918017e-16,1.000000
8100,5.910915032183e-16,1.000000
8200,6.120963739259e-16,1.000000
8300,6.319159469495e-16,1.000000
8400,6.532154831371e-16,1.000000
8500,6.750659013863e-16,1.000000
8600,6.973528047770e-16,1.000000
8700,7.205407180006e-16,1.000000
8800,7.437852477818e-16,1.000000
8900,7.672801001770e-16,1.000000
9000,7.924421568978e-16,1.000000
9100,8.174839645551e-16,1.000000
9200,8.417261627784e-16,1.000000
9300,8.654683338811e-16,1.000000
9400,8.918536337460e-16,1.000000
9500,9.171583205315e-16,1.000000
9600,9.450509342570e-16,1.000000
9700,9.726178473630e-16,1.000000
9800,1.000631423005e-15,1.000000
9900,1.029531549211e-15,1.000000
10000,1.058417848391e-15,1.000000
10100,1.087205885440e-15,1.000000
10200,1.117371185863e-15,1.000000
10300,1.147233474767e-15,1.000000
10400,1.178977744072e-15,1.000000
10500,1.209380589859e-15,1.000000
10600,1.241166207025e-15,1.000000
10700,1.274046898107e-15,1.000000
10800,1.306529060786e-15,1.000000
10900,1.341239440778e-15,1.000000
11000,1.375037295364e-15,1.000000
11100,1.410292546862e-15,1.000000
11200,1.445530227102e-15,1.000000
11300,1.481310317221e-15,1.000000
11400,1.516423827253e-15,1.000000
11500,1.552731539378e-15,1.000000
11600,1.590221349291e-15,1.000000
11700,1.629565858727e-15,1.000000
11800,1.666989907140e-15,1.000000
11900,1.705381036189e-15,1.000000
12000,1.743473825985e-15,1.000000
12100,1.781663294316e-15,1.000000
12200,1.821811689438e-15,1.000000
12300,1.863513251303e-15,1.000000
12400,1.905549098008e-15,1.000000
12500,1.947915038127e-15,1.000000
12600,1.989272699980e-15,1.000000
12700,2.032895067697e-15,1.000000
12800,2.075384761153e-15,1.000000
12900,2.120207490567e-15,1.000000
13000,2.165848533422e-15,1.000000
13100,2.211656450710e-15,1.000000
13200,2.258121031294e-15,1.000000
13300,2.303808395893e-15,1.000000
13400,2.351812668394e-15,1.000000
13500,2.400766023305e-15,1.000000
13600,2.449930886451e-15,1.000000
13700,2.497643875063e-15,1.000000
13800,2.549158908663e-15,1.000000
