time_myr,rip_strength,scale_factor
0,0.000000000000e0,1.000000
100,3.542732313416e-20,1.000000
200,6.553420290141e-20,1.000000
300,1.118270974432e-19,1.000000
400,1.659406993067e-19,1.000000
500,3.636238794621e-19,1.000000
600,5.820664026416e-19,1.000000
700,7.892598295012e-19,1.000000
800,1.193201506565e-18,1.000000
900,1.476786870640e-18,1.000000
1000,2.001343358775e-18,1.000000
1100,2.588885216791e-18,1.000000
1200,3.551618437442e-18,1.000000
1300,4.400593312416e-18,1.000000
1400,5.142484736885e-18,1.000000
1500,6.213964298233e-18,1.000000
1600,7.406722458171e-18,1.000000
1700,8.659567851078e-18,1.000000
1800,9.837130701179e-18,1.000000
1900,1.131885110995e-17,1.000000
2000,1.280697028837e-17,1.000000
2100,1.442308259008e-17,1.000000
2200,1.627766972076e-17,1.000000
2300,1.825493455944e-17,1.000000
2400,2.056905232176e-17,1.000000
2500,2.335851218264e-17,1.000000
2600,2.582723428153e-17,1.000000
2700,2.894164264780e-17,1.000000
2800,3.235483778284e-17,1.000000
2900,3.552521233173e-17,1.000000
3000,3.868708346940e-17,1.000000
3100,4.226565452062e-17,1.000000
3200,4.648357396711e-17,1.000000
3300,5.015543375745e-17,1.000000
3400,5.408104675400e-17,1.000000
3500,5.865776261347e-17,1.000000
3600,6.313246574962e-17,1.000000
3700,6.789523831870e-17,1.000000
3800,7.269992136730e-17,1.000000
3900,7.771208402986e-17,1.000000
4000,8.362156929323e-17,1.000000
4100,8.946398268663e-17,1.000000
4200,9.598974512684e-17,1.000000
4300,1.024634555108e-16,1.000000
4400,1.090718302619e-16,1.000000
4500,1.155258608953e-16,1.000000
4600,1.225676980302e-16,1.000000
4700,1.309625032022e-16,1.000000
4800,1.389199641510e-16,1.000000
4900,1.475972158365e-16,1.000000
5000,1.554442532673e-16,1.000000
5100,1.645049577719e-16,1.000000
5200,1.737208838507e-16,1.000000
5300,1.834605370115e-16,1.000000
5400,1.923192774931e-16,1.000000
5500,2.024132792282e-16,1.000000
5600,2.124127915983e-16,1.000000
5700,2.230023196207e-16,1.000000
5800,2.338531334453e-16,1.000000
5900,2.453080701911e-16,1.000000
6000,2.572537726734e-16,1.000000
6100,2.696164897200e-16,1.000000
6200,2.822529339973e-16,1.000000
6300,2.959355369500e-16,1.000000
6400,3.086621632088e-16,1.000000
6500,3.214068234205e-16,1.000000
6600,3.353536021561e-16,1.000000
6700,3.492361453074e-16,1.000000
6800,3.634911328395e-16,1.000000
6900,3.792817497337e-16,1.000000
7000,3.935735902453e-16,1.000000
7100,4.088155370332e-16,1.000000
7200,4.252722886655e-16,1.000000
7300,4.413397924574e-16,1.000000
7400,4.576426356870e-16,1.000000
7500,4.755992617499e-16,1.000000
7600,4.934311206997e-16,1.000000
7700,5.109259252262e-16,1.000000
7800,5.285397539421e-16,1.000000
7900,5.473068936498e-16,1.000000
8000,5.668457060386e-16,1.000000
8100,5.868792010658e-16,1.000000
8200,6.071180494333e-16,1.000000
8300,6.282443144316e-16,1.000000
8400,6.496039828654e-16,1.000000
8500,6.703988855454e-16,1.000000
8600,6.927406338554e-16,1.000000
8700,7.137566559392e-16,1.000000
8800,7.362755909830e-16,1.000000
8900,7.589611941554e-16,1.000000
9000,7.825818967020e-16,1.000000
9100,8.069621904358e-16,1.000000
9200,8.319836595292e-16,1.000000
9300,8.566983806291e-16,1.000000
9400,8.825382059176e-16,1.000000
9500,9.080523968637e-16,1.000000
9600,9.346312445375e-16,1.000000
9700,9.621708924434e-16,1.000000
9800,9.899638295202e-16,1.000000
9900,1.018968586814e-15,1.000000
10000,1.048401092877e-15,1.000000
10100,1.077386472552e-15,1.000000
10200,1.107579939311e-15,1.000000
10300,1.137138913759e-15,1.000000
10400,1.167941794823e-15,1.000000
10500,1.199393622156e-15,1.000000
10600,1.230114547889e-15,1.000000
10700,1.261179159233e-15,1.000000
10800,1.294616404656e-15,1.000000
10900,1.329402131053e-15,1.000000
11000,1.363013952652e-15,1.000000
11100,1.399379429598e-15,1.000000
11200,1.434328901639e-15,1.000000
11300,1.469608665785e-15,1.000000
11400,1.504479878325e-15,1.000000
11500,1.541580553310e-15,1.000000
11600,1.577560284240e-15,1.000000
11700,1.614626828031e-15,1.000000
11800,1.653772844996e-15,1.000000
11900,1.692446447086e-15,1.000000
12000,1.733324221904e-15,1.000000
12100,1.773555066462e-15,1.000000
12200,1.814258413516e-15,1.000000
12300,1.855611510235e-15,1.000000
12400,1.898493169267e-15,1.000000
12500,1.940899926618e-15,1.000000
12600,1.984368146899e-15,1.000000
12700,2.027567820255e-15,1.000000
12800,2.071288140719e-15,1.000000
12900,2.116675485742e-15,1.000000
13000,2.160208253722e-15,1.000000
13100,2.205895379892e-15,1.000000
13200,2.251700579931e-15,1.000000
13300,2.299730754513e-15,1.000000
13400,2.347035312236e-15,1.000000
13500,2.395898857753e-15,1.000000
13600,2.446368866395e-15,1.000000
13700,2.496701679247e-15,1.000000
13800,2.546087213948e-15,1.000000
