time_myr,rip_strength,scale_factor
0,0.000000000000e0,1.000000
100,0.000000000000e0,1.000000
200,1.744826997729e-20,1.000000
300,1.303338577097e-19,1.000000
400,1.764790605958e-19,1.000000
500,4.286942490602e-19,1.000000
600,5.720497557073e-19,1.000000
700,8.293065699319e-19,1.000000
800,1.199444786956e-18,1.000000
900,1.495249820583e-18,1.000000
1000,1.915855320674e-18,1.000000
1100,2.451373689188e-18,1.000000
1200,3.131535461604e-18,1.000000
1300,4.055436817920e-18,1.000000
1400,4.800190489277e-18,1.000000
1500,5.489984386725e-18,1.000000
1600,6.917719862337e-18,1.000000
1700,8.116929685584e-18,1.000000
1800,9.423868310446e-18,1.000000
1900,1.112801982284e-17,1.000000
2000,1.263833846582e-17,1.000000
2100,1.449254402859e-17,1.000000
2200,1.647112093507e-17,1.000000
2300,1.844961453158e-17,1.000000
2400,2.021847620692e-17,1.000000
2500,2.270035977128e-17,1.000000
2600,2.535112693834e-17,1.000000
2700,2.831245672213e-17,1.000000
2800,3.107336682032e-17,1.000000
2900,3.422714211874e-17,1.000000
3000,3.763594133408e-17,1.000000
3100,4.129698250100e-17,1.000000
3200,4.510452874424e-17,1.000000
3300,4.888775324976e-17,1.000000
3400,5.334142777723e-17,1.000000
3500,5.723137658366e-17,1.000000
3600,6.203935221705e-17,1.000000
3700,6.724228290884e-17,1.000000
3800,7.278869707952e-17,1.000000
3900,7.813150746238e-17,1.000000
4000,8.425904108730e-17,1.000000
4100,8.994658209849e-17,1.000000
4200,9.639945787469e-17,1.000000
4300,1.030335685115e-16,1.000000
4400,1.095394545712e-16,1.000000
4500,1.158541664702e-16,1.000000
4600,1.224678479073e-16,1.000000
4700,1.296886371893e-16,1.000000
4800,1.372824980705e-16,1.000000
4900,1.455374833892e-16,1.000000
5000,1.542750184461e-16,1.000000
5100,1.628547013750e-16,1.000000
5200,1.723525385030e-16,1.000000
5300,1.814993525480e-16,1.000000
5400,1.912305055452e-16,1.000000
5500,2.017728871745e-16,1.000000
5600,2.116723481088e-16,1.000000
5700,2.221902812078e-16,1.000000
5800,2.327709793411e-16,1.000000
5900,2.441289974062e-16,1.000000
6000,2.559416709632e-16,1.000000
6100,2.681745894911e-16,1.000000
6200,2.807369551978e-16,1.000000
6300,2.935217902599e-16,1.000000
6400,3.072093824109e-16,1.000000
6500,3.203320488353e-16,1.000000
6600,3.348288862753e-16,1.000000
6700,3.492088994832e-16,1.000000
6800,3.634452337596e-16,1.000000
6900,3.785603147838e-16,1.000000
7000,3.935040845844e-16,1.000000
7100,4.086858347148e-16,1.000000
7200,4.239592262661e-16,1.000000
7300,4.406381059101e-16,1.000000
7400,4.568346613791e-16,1.000000
7500,4.742965999040e-16,1.000000
7600,4.920878755838e-16,1.000000
7700,5.084806141022e-16,1.000000
7800,5.273266427916e-16,1.000000
7900,5.470498008007e-16,1.000000
8000,5.664458695941e-16,1.000000
8100,5.861748718225e-16,1.000000
8200,6.064121635935e-16,1.000000
8300,6.279510878836e-16,1.000000
8400,6.495740435589e-16,1.000000
8500,6.720213005905e-16,1.000000
8600,6.934483069499e-16,1.000000
8700,7.151480734821e-16,1.000000
8800,7.370999548549e-16,1.000000
8900,7.600026987672e-16,1.000000
9000,7.828720255937e-16,1.000000
9100,8.070685712286e-16,1.000000
9200,8.314709616322e-16,1.000000
9300,8.569705243462e-16,1.000000
9400,8.836023698655e-16,1.000000
9500,9.090706069623e-16,1.000000
9600,9.363394948846e-16,1.000000
9700,9.638530722536e-16,1.000000
9800,9.907675847907e-16,1.000000
9900,1.018114403541e-15,1.000000
10000,1.047323618019e-15,1.000000
10100,1.077292573493e-15,1.000000
10200,1.105796519307e-15,1.000000
10300,1.135342297753e-15,1.000000
10400,1.166302642818e-15,1.000000
10500,1.198246763953e-15,1.000000
10600,1.230475065497e-15,1.000000
10700,1.264250942549e-15,1.000000
10800,1.297579385868e-15,1.000000
10900,1.329638854237e-15,1.000000
11000,1.363385968120e-15,1.000000
11100,1.396415815079e-15,1.000000
11200,1.431070466291e-15,1.000000
11300,1.466572377534e-15,1.000000
11400,1.502453675950e-15,1.000000
11500,1.538829661163e-15,1.000000
11600,1.575582862149e-15,1.000000
11700,1.612166835914e-15,1.000000
11800,1.650613434700e-15,1.000000
11900,1.688597276634e-15,1.000000
12000,1.728781164869e-15,1.000000
12100,1.767945960642e-15,1.000000
12200,1.808465238180e-15,1.000000
12300,1.849487313638e-15,1.000000
12400,1.890754937042e-15,1.000000
12500,1.933992287475e-15,1.000000
12600,1.975981227795e-15,1.000000
12700,2.019085895007e-15,1.000000
12800,2.063954395303e-15,1.000000
12900,2.107641506087e-15,1.000000
13000,2.152913606315e-15,1.000000
13100,2.199097105781e-15,1.000000
13200,2.246266544016e-15,1.000000
13300,2.292920765296e-15,1.000000
13400,2.342274848949e-15,1.000000
13500,2.390461634062e-15,1.000000
13600,2.439374743871e-15,1.000000
13700,2.487756532194e-15,1.000000
13800,2.538368436634e-15,1.000000
