time_myr,rip_strength,scale_factor
0,0.000000000000e0,1.000000
100,0.000000000000e0,1.000000
200,3.807632983733e-20,1.000000
300,1.421960128558e-19,1.000000
400,2.336311009719e-19,1.000000
500,3.410400964483e-19,1.000000
600,5.207018473403e-19,1.000000
700,9.743994580696e-19,1.000000
800,1.302138956155e-18,1.000000
900,1.790264654562e-18,1.000000
1000,2.441014469105e-18,1.000000
1100,2.998804293845e-18,1.000000
1200,3.797571210182e-18,1.000000
1300,4.573473070440e-18,1.000000
1400,5.547604557610e-18,1.000000
1500,6.378139420126e-18,1.000000
1600,7.630285385835e-18,1.000000
1700,8.731641143751e-18,1.000000
1800,1.031080968919e-17,1.000000
1900,1.173863771284e-17,1.000000
2000,1.354786443357e-17,1.000000
2100,1.518973664849e-17,1.000000
2200,1.725119867320e-17,1.000000
2300,1.937886102254e-17,1.000000
2400,2.141480425201e-17,1.000000
2500,2.371582878410e-17,1.000000
2600,2.629355478481e-17,1.000000
2700,2.913901737434e-17,1.000000
2800,3.172877414857e-17,1.000000
2900,3.475896735235e-17,1.000000
3000,3.800649822630e-17,1.000000
3100,4.163429196770e-17,1.000000
3200,4.493386504894e-17,1.000000
3300,4.840526487337e-17,1.000000
3400,5.217648276099e-17,1.000000
3500,5.665905497731e-17,1.000000
3600,6.105334605974e-17,1.000000
3700,6.657780521058e-17,1.000000
3800,7.150862333568e-17,1.000000
3900,7.719008760129e-17,1.000000
4000,8.226753020633e-17,1.000000
4100,8.786598618640e-17,1.000000
4200,9.388695666064e-17,1.000000
4300,1.000370199729e-16,1.000000
4400,1.073453649583e-16,1.000000
4500,1.148099284880e-16,1.000000
4600,1.221599092391e-16,1.000000
4700,1.295615862174e-16,1.000000
4800,1.370353535464e-16,1.000000
4900,1.450927893370e-16,1.000000
5000,1.533606864212e-16,1.000000
5100,1.617309091003e-16,1.000000
5200,1.700182406546e-16,1.000000
5300,1.793734948951e-16,1.000000
5400,1.889672482762e-16,1.000000
5500,1.993708943687e-16,1.000000
5600,2.098291496372e-16,1.000000
5700,2.207256577088e-16,1.000000
5800,2.316232214430e-16,1.000000
5900,2.426275057045e-16,1.000000
6000,2.548542509200e-16,1.000000
6100,2.671690084009e-16,1.000000
6200,2.800413637242e-16,1.000000
6300,2.929016341152e-16,1.000000
6400,3.052256770867e-16,1.000000
6500,3.184856098076e-16,1.000000
6600,3.313892803031e-16,1.000000
6700,3.444585386938e-16,1.000000
6800,3.583370859024e-16,1.000000
6900,3.739101543526e-16,1.000000
7000,3.892903739824e-16,1.000000
7100,4.040108451874e-16,1.000000
7200,4.200820065447e-16,1.000000
7300,4.364124394029e-16,1.000000
7400,4.530587669885e-16,1.000000
7500,4.704125309995e-16,1.000000
7600,4.878751865957e-16,1.000000
7700,5.059757083774e-16,1.000000
7800,5.240319873075e-16,1.000000
7900,5.423381714876e-16,1.000000
8000,5.620437987171e-16,1.000000
8100,5.828590758129e-16,1.000000
8200,6.026370722605e-16,1.000000
8300,6.232856503628e-16,1.000000
8400,6.445764729595e-16,1.000000
8500,6.674963957659e-16,1.000000
8600,6.895672437133e-16,1.000000
8700,7.116618501002e-16,1.000000
8800,7.354634579949e-16,1.000000
8900,7.588548591587e-16,1.000000
9000,7.830255058255e-16,1.000000
9100,8.072356209356e-16,1.000000
9200,8.333046752459e-16,1.000000
9300,8.577813608225e-16,1.000000
9400,8.834224125133e-16,1.000000
9500,9.086887901264e-16,1.000000
9600,9.348869902155e-16,1.000000
9700,9.624711513454e-16,1.000000
9800,9.905262909033e-16,1.000000
9900,1.018940551727e-15,1.000000
10000,1.047962780147e-15,1.000000
10100,1.077396731315e-15,1.000000
10200,1.107466150113e-15,1.000000
10300,1.137814125451e-15,1.000000
10400,1.167673282006e-15,1.000000
10500,1.198388855713e-15,1.000000
10600,1.230327021782e-15,1.000000
10700,1.262879246679e-15,1.000000
10800,1.297179491671e-15,1.000000
10900,1.330894457318e-15,1.000000
11000,1.364349747435e-15,1.000000
11100,1.399125510063e-15,1.000000
11200,1.434222497579e-15,1.000000
11300,1.470435030897e-15,1.000000
11400,1.506022282561e-15,1.000000
11500,1.542706653783e-15,1.000000
11600,1.580580585382e-15,1.000000
11700,1.619214252924e-15,1.000000
11800,1.657689741234e-15,1.000000
11900,1.695181058039e-15,1.000000
12000,1.734008954378e-15,1.000000
12100,1.774130460418e-15,1.000000
12200,1.813933521355e-15,1.000000
12300,1.855839619249e-15,1.000000
12400,1.897204861814e-15,1.000000
12500,1.938121856835e-15,1.000000
12600,1.980129047314e-15,1.000000
12700,2.023236392404e-15,1.000000
12800,2.067728658997e-15,1.000000
12900,2.111250347347e-15,1.000000
13000,2.156076471200e-15,1.000000
13100,2.201205653567e-15,1.000000
13200,2.248327867523e-15,1.000000
13300,2.295750099249e-15,1.000000
13400,2.342721247266e-15,1.000000
13500,2.390691976059e-15,1.000000
13600,2.438016454243e-15,1.000000
13700,2.487551172701e-15,1.000000
13800,2.537918082407e-15,1.000000
