time_myr,rip_strength,scale_factor
0,0.000000000000e0,1.000000
100,7.365115470926e-21,1.000000
200,5.703107766777e-20,1.000000
300,1.372048252843e-19,1.000000
400,2.211481620311e-19,1.000000
500,4.093007839369e-19,1.000000
600,6.076748801942e-19,1.000000
700,9.449639634311e-19,1.000000
800,1.177325304894e-18,1.000000
900,1.570957277276e-18,1.000000
1000,2.220789759024e-18,1.000000
1100,2.657774503577e-18,1.000000
1200,3.344211265033e-18,1.000000
1300,4.051736353090e-18,1.000000
1400,4.920750736892e-18,1.000000
1500,5.695493383702e-18,1.000000
1600,6.788405112811e-18,1.000000
1700,7.950763089800e-18,1.000000
1800,9.222229969211e-18,1.000000
1900,1.075671224553e-17,1.000000
2000,1.251566099749e-17,1.000000
2100,1.414735772292e-17,1.000000
2200,1.601981631708e-17,1.000000
2300,1.795900590389e-17,1.000000
2400,1.991788342730e-17,1.000000
2500,2.225739171232e-17,1.000000
2600,2.490107405679e-17,1.000000
2700,2.759429550850e-17,1.000000
2800,3.066134675849e-17,1.000000
2900,3.402285611513e-17,1.000000
3000,3.773501322062e-17,1.000000
3100,4.158935980682e-17,1.000000
3200,4.565957862423e-17,1.000000
3300,4.941044531691e-17,1.000000
3400,5.409211201317e-17,1.000000
3500,5.852135587154e-17,1.000000
3600,6.308280494423e-17,1.000000
3700,6.845626759713e-17,1.000000
3800,7.357918823674e-17,1.000000
3900,7.888642339018e-17,1.000000
4000,8.475186138232e-17,1.000000
4100,9.035211786877e-17,1.000000
4200,9.679123409770e-17,1.000000
4300,1.032518619822e-16,1.000000
4400,1.104390165873e-16,1.000000
4500,1.172968710371e-16,1.000000
4600,1.242787579928e-16,1.000000
4700,1.319065387841e-16,1.000000
4800,1.395334913050e-16,1.000000
4900,1.473631922450e-16,1.000000
5000,1.562186828619e-16,1.000000
5100,1.651562832080e-16,1.000000
5200,1.738223280209e-16,1.000000
5300,1.835568863621e-16,1.000000
5400,1.934871433165e-16,1.000000
5500,2.033280132446e-16,1.000000
5600,2.137244982679e-16,1.000000
5700,2.241004286971e-16,1.000000
5800,2.350284600854e-16,1.000000
5900,2.458060679649e-16,1.000000
6000,2.575216637872e-16,1.000000
6100,2.696117015860e-16,1.000000
6200,2.824260936748e-16,1.000000
6300,2.955632607569e-16,1.000000
6400,3.082649054139e-16,1.000000
6500,3.223029275680e-16,1.000000
6600,3.358829763083e-16,1.000000
6700,3.502980131261e-16,1.000000
6800,3.653798164216e-16,1.000000
6900,3.807318070535e-16,1.000000
7000,3.964984053409e-16,1.000000
7100,4.126057436674e-16,1.000000
7200,4.288257730930e-16,1.000000
7300,4.462535021800e-16,1.000000
7400,4.632496564866e-16,1.000000
7500,4.795137074787e-16,1.000000
7600,4.978103455289e-16,1.000000
7700,5.158553198075e-16,1.000000
7800,5.338893772120e-16,1.000000
7900,5.530005126337e-16,1.000000
8000,5.731393709953e-16,1.000000
8100,5.932836150764e-16,1.000000
8200,6.144801887512e-16,1.000000
8300,6.344256445220e-16,1.000000
8400,6.550877407171e-16,1.000000
8500,6.770756141906e-16,1.000000
8600,6.994228278902e-16,1.000000
8700,7.221522186042e-16,1.000000
8800,7.449870387551e-16,1.000000
8900,7.679617001784e-16,1.000000
9000,7.917578108285e-16,1.000000
9100,8.158103406651e-16,1.000000
9200,8.415315337415e-16,1.000000
9300,8.666241621330e-16,1.000000
9400,8.932136792087e-16,1.000000
9500,9.198526728019e-16,1.000000
9600,9.460255384941e-16,1.000000
9700,9.740373742331e-16,1.000000
9800,1.001302035169e-15,1.000000
9900,1.028138155752e-15,1.000000
10000,1.055595266312e-15,1.000000
10100,1.084490479240e-15,1.000000
10200,1.113161691469e-15,1.000000
10300,1.142404422542e-15,1.000000
10400,1.173404816874e-15,1.000000
10500,1.205344439024e-15,1.000000
10600,1.237453318663e-15,1.000000
10700,1.269887523450e-15,1.000000
10800,1.303470820265e-15,1.000000
10900,1.335947310702e-15,1.000000
11000,1.368306338229e-15,1.000000
11100,1.403778552850e-15,1.000000
11200,1.439411458986e-15,1.000000
11300,1.474745684650e-15,1.000000
11400,1.511098306214e-15,1.000000
11500,1.547341484499e-15,1.000000
11600,1.584217143263e-15,1.000000
11700,1.622452983967e-15,1.000000
11800,1.660318358770e-15,1.000000
11900,1.700014751561e-15,1.000000
12000,1.739289386710e-15,1.000000
12100,1.779111776103e-15,1.000000
12200,1.818911964293e-15,1.000000
12300,1.859255042722e-15,1.000000
12400,1.899713162802e-15,1.000000
12500,1.942995453813e-15,1.000000
12600,1.985348324641e-15,1.000000
12700,2.028007838779e-15,1.000000
12800,2.072476662342e-15,1.000000
12900,2.118858494970e-15,1.000000
13000,2.164734252203e-15,1.000000
13100,2.210231193406e-15,1.000000
13200,2.255969443275e-15,1.000000
13300,2.301900456369e-15,1.000000
13400,2.347591477528e-15,1.000000
13500,2.397039151032e-15,1.000000
13600,2.447355645968e-15,1.000000
13700,2.495539125368e-15,1.000000
13800,2.546573852602e-15,1.000000
