time_myr,rip_strength,scale_factor
0,0.000000000000e0,1.000000
100,2.726682282477e-20,1.000000
200,5.783172253678e-20,1.000000
300,1.320986911173e-19,1.000000
400,2.093332302217e-19,1.000000
500,2.985501712760e-19,1.000000
600,4.766608387458e-19,1.000000
700,6.370469354129e-19,1.000000
800,9.929685692705e-19,1.000000
900,1.495909768495e-18,1.000000
1000,1.984235718948e-18,1.000000
1100,2.584347931162e-18,1.000000
1200,3.142465455918e-18,1.000000
1300,3.926258179810e-18,1.000000
1400,4.729479202182e-18,1.000000
1500,5.838256416743e-18,1.000000
1600,6.957761078834e-18,1.000000
1700,8.283132538529e-18,1.000000
1800,9.431153441791e-18,1.000000
1900,1.081281313768e-17,1.000000
2000,1.246425660454e-17,1.000000
2100,1.406537519484e-17,1.000000
2200,1.589113753251e-17,1.000000
2300,1.813888149407e-17,1.000000
2400,2.023729061546e-17,1.000000
2500,2.247399307647e-17,1.000000
2600,2.484168565278e-17,1.000000
2700,2.734312179919e-17,1.000000
2800,3.005590135569e-17,1.000000
2900,3.359074462337e-17,1.000000
3000,3.670182953366e-17,1.000000
3100,4.018992340678e-17,1.000000
3200,4.393888473556e-17,1.000000
3300,4.819227198274e-17,1.000000
3400,5.227955331349e-17,1.000000
3500,5.698391202128e-17,1.000000
3600,6.182621414972e-17,1.000000
3700,6.643627560657e-17,1.000000
3800,7.198798365754e-17,1.000000
3900,7.775247556602e-17,1.000000
4000,8.356439944094e-17,1.000000
4100,8.952470961972e-17,1.000000
4200,9.553228343509e-17,1.000000
4300,1.014686400113e-16,1.000000
4400,1.085402685630e-16,1.000000
4500,1.156544067380e-16,1.000000
4600,1.227670837464e-16,1.000000
4700,1.305082873910e-16,1.000000
4800,1.381188751520e-16,1.000000
4900,1.462630557747e-16,1.000000
5000,1.537154597228e-16,1.000000
5100,1.625757086021e-16,1.000000
5200,1.719619151987e-16,1.000000
5300,1.815041039742e-16,1.000000
5400,1.913865526402e-16,1.000000
5500,2.016111977164e-16,1.000000
5600,2.118644575751e-16,1.000000
5700,2.229887821327e-16,1.000000
5800,2.344380329054e-16,1.000000
5900,2.449295494725e-16,1.000000
6000,2.573346978643e-16,1.000000
6100,2.685345983323e-16,1.000000
6200,2.809176076162e-16,1.000000
6300,2.935060434329e-16,1.000000
6400,3.066731430506e-16,1.000000
6500,3.196093412356e-16,1.000000
6600,3.329826048983e-16,1.000000
6700,3.469903541958e-16,1.000000
6800,3.616894933949e-16,1.000000
6900,3.757155626220e-16,1.000000
7000,3.917815392794e-16,1.000000
7100,4.077276011214e-16,1.000000
7200,4.231345009998e-16,1.000000
7300,4.398312719468e-16,1.000000
7400,4.557600252427e-16,1.000000
7500,4.731545540411e-16,1.000000
7600,4.908792447802e-16,1.000000
7700,5.084163709648e-16,1.000000
7800,5.283867787194e-16,1.000000
7900,5.468969716822e-16,1.000000
8000,5.655462748428e-16,1.000000
8100,5.855337794342e-16,1.000000
8200,6.057762451532e-16,1.000000
8300,6.260430000146e-16,1.000000
8400,6.484411828726e-16,1.000000
8500,6.691036614606e-16,1.000000
8600,6.905931470639e-16,1.000000
8700,7.136932702841e-16,1.000000
8800,7.362534122399e-16,1.000000
8900,7.599567708901e-16,1.000000
9000,7.830026203713e-16,1.000000
9100,8.067767158892e-16,1.000000
9200,8.315894971206e-16,1.000000
9300,8.562089982289e-16,1.000000
9400,8.816504364738e-16,1.000000
9500,9.091084880131e-16,1.000000
9600,9.367558531282e-16,1.000000
9700,9.643532508766e-16,1.000000
9800,9.929249789332e-16,1.000000
9900,1.022071458967e-15,1.000000
10000,1.050899715582e-15,1.000000
10100,1.080668846604e-15,1.000000
10200,1.111624119014e-15,1.000000
10300,1.141772769620e-15,1.000000
10400,1.172191311661e-15,1.000000
10500,1.203439270247e-15,1.000000
10600,1.235476699380e-15,1.000000
10700,1.268597652789e-15,1.000000
10800,1.300803435282e-15,1.000000
10900,1.333852385169e-15,1.000000
11000,1.367281675817e-15,1.000000
11100,1.400698668054e-15,1.000000
11200,1.435592114669e-15,1.000000
11300,1.469758759574e-15,1.000000
11400,1.506288589132e-15,1.000000
11500,1.542769159026e-15,1.000000
11600,1.579430969775e-15,1.000000
11700,1.614972060573e-15,1.000000
11800,1.652007754239e-15,1.000000
11900,1.690746315929e-15,1.000000
12000,1.730541750291e-15,1.000000
12100,1.770881935653e-15,1.000000
12200,1.810094788540e-15,1.000000
12300,1.850370079044e-15,1.000000
12400,1.892944414644e-15,1.000000
12500,1.934450976143e-15,1.000000
12600,1.975697967967e-15,1.000000
12700,2.017783718045e-15,1.000000
12800,2.061687758088e-15,1.000000
12900,2.105969435648e-15,1.000000
13000,2.150464155956e-15,1.000000
13100,2.196299548326e-15,1.000000
13200,2.241894052463e-15,1.000000
13300,2.289028686346e-15,1.000000
13400,2.336179258611e-15,1.000000
13500,2.385254755607e-15,1.000000
13600,2.435664482268e-15,1.000000
13700,2.484817847285e-15,1.000000
13800,2.534784168098e-15,1.000000
