time_myr,rip_strength,scale_factor
0,0.000000000000e0,1.000000
100,3.030901036089e-20,1.000000
200,9.314165733347e-20,1.000000
300,1.873354224196e-19,1.000000
400,2.784762603063e-19,1.000000
500,4.719549663480e-19,1.000000
600,6.778311530927e-19,1.000000
700,9.014561920783e-19,1.000000
800,1.211285848275e-18,1.000000
900,1.630040791914e-18,1.000000
1000,2.353075183285e-18,1.000000
1100,2.883731823236e-18,1.000000
1200,3.527441314128e-18,1.000000
1300,4.382920238050e-18,1.000000
1400,5.200749125952e-18,1.000000
1500,6.347189938943e-18,1.000000
1600,7.374418566826e-18,1.000000
1700,8.371106302210e-18,1.000000
1800,9.844894095299e-18,1.000000
1900,1.110049777141e-17,1.000000
2000,1.285464457747e-17,1.000000
2100,1.472128336239e-17,1.000000
2200,1.696749754628e-17,1.000000
2300,1.883966018663e-17,1.000000
2400,2.093191325480e-17,1.000000
2500,2.350972436679e-17,1.000000
2600,2.625942972334e-17,1.000000
2700,2.907229201166e-17,1.000000
2800,3.184977686290e-17,1.000000
2900,3.509285838596e-17,1.000000
3000,3.857576233227e-17,1.000000
3100,4.228740654953e-17,1.000000
3200,4.589850428549e-17,1.000000
3300,5.006703773280e-17,1.000000
3400,5.407910487153e-17,1.000000
3500,5.830523865644e-17,1.000000
3600,6.263435970301e-17,1.000000
3700,6.770913589355e-17,1.000000
3800,7.317251165430e-17,1.000000
3900,7.825246450770e-17,1.000000
4000,8.356965920197e-17,1.000000
4100,8.970567144249e-17,1.000000
4200,9.545131987958e-17,1.000000
4300,1.020180715324e-16,1.000000
4400,1.088372942164e-16,1.000000
4500,1.157538891924e-16,1.000000
4600,1.226413643085e-16,1.000000
4700,1.303535954137e-16,1.000000
4800,1.391172581720e-16,1.000000
4900,1.471823965312e-16,1.000000
5000,1.554835780975e-16,1.000000
5100,1.640947123436e-16,1.000000
5200,1.728029546943e-16,1.000000
5300,1.824246576518e-16,1.000000
5400,1.926858263836e-16,1.000000
5500,2.028961641772e-16,1.000000
5600,2.131081034930e-16,1.000000
5700,2.249362287450e-16,1.000000
5800,2.356458289378e-16,1.000000
5900,2.476232052557e-16,1.000000
6000,2.590769778625e-16,1.000000
6100,2.709614702389e-16,1.000000
6200,2.829659609160e-16,1.000000
6300,2.952732969094e-16,1.000000
6400,3.077895280756e-16,1.000000
6500,3.216004695151e-16,1.000000
6600,3.351187041297e-16,1.000000
6700,3.490136480054e-16,1.000000
6800,3.637289121089e-16,1.000000
6900,3.781646404589e-16,1.000000
7000,3.933600580270e-16,1.000000
7100,4.093781875050e-16,1.000000
7200,4.258909269192e-16,1.000000
7300,4.430073402161e-16,1.000000
7400,4.596501093194e-16,1.000000
7500,4.766261332614e-16,1.000000
7600,4.937299492954e-16,1.000000
7700,5.119662372255e-16,1.000000
7800,5.306500512269e-16,1.000000
7900,5.492737713788e-16,1.000000
8000,5.684714385907e-16,1.000000
8100,5.882041954378e-16,1.000000
8200,6.089230478816e-16,1.000000
8300,6.310668340199e-16,1.000000
8400,6.522052712575e-16,1.000000
8500,6.736528677007e-16,1.000000
8600,6.946095996193e-16,1.000000
8700,7.180602522028e-16,1.000000
8800,7.417234411076e-16,1.000000
8900,7.647872629772e-16,1.000000
9000,7.883683858239e-16,1.000000
9100,8.123109954528e-16,1.000000
9200,8.367356718408e-16,1.000000
9300,8.627920379315e-16,1.000000
9400,8.889913274218e-16,1.000000
9500,9.147261787501e-16,1.000000
9600,9.416586809558e-16,1.000000
9700,9.682735037683e-16,1.000000
9800,9.956852336295e-16,1.000000
9900,1.023726871058e-15,1.000000
10000,1.053027806132e-15,1.000000
10100,1.081636864975e-15,1.000000
10200,1.111384723598e-15,1.000000
10300,1.140862541874e-15,1.000000
10400,1.172230117413e-15,1.000000
10500,1.203534116121e-15,1.000000
10600,1.235818224157e-15,1.000000
10700,1.267504907472e-15,1.000000
10800,1.301683096471e-15,1.000000
10900,1.335159889219e-15,1.000000
11000,1.366760261008e-15,1.000000
11100,1.401049429255e-15,1.000000
11200,1.435375791293e-15,1.000000
11300,1.471255511667e-15,1.000000
11400,1.506977435500e-15,1.000000
11500,1.544494846480e-15,1.000000
11600,1.580532079613e-15,1.000000
11700,1.619380461663e-15,1.000000
11800,1.658198727601e-15,1.000000
11900,1.696874582644e-15,1.000000
12000,1.735941961206e-15,1.000000
12100,1.775973690667e-15,1.000000
12200,1.817081219477e-15,1.000000
12300,1.859285995099e-15,1.000000
12400,1.899805823364e-15,1.000000
12500,1.942112671192e-15,1.000000
12600,1.985745295069e-15,1.000000
12700,2.029240803244e-15,1.000000
12800,2.072696386820e-15,1.000000
12900,2.118695580139e-15,1.000000
13000,2.165387470358e-15,1.000000
13100,2.211425991333e-15,1.000000
13200,2.255945496474e-15,1.000000
13300,2.304173606779e-15,1.000000
13400,2.350402676431e-15,1.000000
13500,2.398404572965e-15,1.000000
13600,2.446371216528e-15,1.000000
13700,2.493968198522e-15,1.000000
13800,2.544876923661e-15,1.000000
