time_myr,rip_strength,scale_factor
0,0.000000000000e0,1.000000
100,8.333019142223e-22,1.000000
200,8.849986400984e-21,1.000000
300,1.166357341763e-19,1.000000
400,2.804828969006e-19,1.000000
500,4.660297938734e-19,1.000000
600,6.414784174684e-19,1.000000
700,8.803906810130e-19,1.000000
800,1.291119931146e-18,1.000000
900,1.682814397150e-18,1.000000
1000,2.125585556421e-18,1.000000
1100,2.634724822385e-18,1.000000
1200,3.334668185947e-18,1.000000
1300,4.036104642873e-18,1.000000
1400,4.842561415153e-18,1.000000
1500,5.885322275619e-18,1.000000
1600,7.001313872016e-18,1.000000
1700,8.087203189913e-18,1.000000
1800,9.230254699072e-18,1.000000
1900,1.077568111388e-17,1.000000
2000,1.223772136872e-17,1.000000
2100,1.384943928154e-17,1.000000
2200,1.581616576847e-17,1.000000
2300,1.777166625773e-17,1.000000
2400,1.993867806842e-17,1.000000
2500,2.233894049948e-17,1.000000
2600,2.504560423380e-17,1.000000
2700,2.774165453412e-17,1.000000
2800,3.088794901733e-17,1.000000
2900,3.422638406322e-17,1.000000
3000,3.762270254020e-17,1.000000
3100,4.142433060156e-17,1.000000
3200,4.532013776167e-17,1.000000
3300,4.897967438482e-17,1.000000
3400,5.344108159497e-17,1.000000
3500,5.794097959403e-17,1.000000
3600,6.235680473883e-17,1.000000
3700,6.699929196879e-17,1.000000
3800,7.168908551551e-17,1.000000
3900,7.700385848452e-17,1.000000
4000,8.197855547144e-17,1.000000
4100,8.811121030104e-17,1.000000
4200,9.372769059828e-17,1.000000
4300,1.001493373846e-16,1.000000
4400,1.069508558673e-16,1.000000
4500,1.143466711046e-16,1.000000
4600,1.212920996020e-16,1.000000
4700,1.289172091747e-16,1.000000
4800,1.367831475410e-16,1.000000
4900,1.447911685417e-16,1.000000
5000,1.531826349304e-16,1.000000
5100,1.617108489799e-16,1.000000
5200,1.707229733233e-16,1.000000
5300,1.804591323957e-16,1.000000
5400,1.903982850907e-16,1.000000
5500,1.994592361708e-16,1.000000
5600,2.104569957968e-16,1.000000
5700,2.216968423679e-16,1.000000
5800,2.329096423400e-16,1.000000
5900,2.438995214523e-16,1.000000
6000,2.553150720103e-16,1.000000
6100,2.679731083559e-16,1.000000
6200,2.809696564752e-16,1.000000
6300,2.941787866409e-16,1.000000
6400,3.068481049503e-16,1.000000
6500,3.196351647497e-16,1.000000
6600,3.338031272604e-16,1.000000
6700,3.485913684878e-16,1.000000
6800,3.629365662466e-16,1.000000
6900,3.780687318995e-16,1.000000
7000,3.946589842630e-16,1.000000
7100,4.101229738062e-16,1.000000
7200,4.261213588261e-16,1.000000
7300,4.430148643345e-16,1.000000
7400,4.604890284986e-16,1.000000
7500,4.771391711096e-16,1.000000
7600,4.953676488831e-16,1.000000
7700,5.133907984924e-16,1.000000
7800,5.319607673694e-16,1.000000
7900,5.514537266969e-16,1.000000
8000,5.713509807316e-16,1.000000
8100,5.916580485769e-16,1.000000
8200,6.111390298352e-16,1.000000
8300,6.312386802330e-16,1.000000
8400,6.522760760398e-16,1.000000
8500,6.739306993130e-16,1.000000
8600,6.961671231934e-16,1.000000
8700,7.191326723392e-16,1.000000
8800,7.424375045192e-16,1.000000
8900,7.653621863457e-16,1.000000
9000,7.898451259912e-16,1.000000
9100,8.153296905599e-16,1.000000
9200,8.391348468381e-16,1.000000
9300,8.648085443185e-16,1.000000
9400,8.907929112618e-16,1.000000
9500,9.180018351096e-16,1.000000
9600,9.463402773091e-16,1.000000
9700,9.738655303839e-16,1.000000
9800,1.000172137963e-15,1.000000
9900,1.029226299234e-15,1.000000
10000,1.059198596510e-15,1.000000
10100,1.087755099083e-15,1.000000
10200,1.116733951231e-15,1.000000
10300,1.146285966471e-15,1.000000
10400,1.176249274368e-15,1.000000
10500,1.208053765014e-15,1.000000
10600,1.239404804437e-15,1.000000
10700,1.271183104305e-15,1.000000
10800,1.304591230825e-15,1.000000
10900,1.337960152949e-15,1.000000
11000,1.371636731217e-15,1.000000
11100,1.406859284390e-15,1.000000
11200,1.441287995694e-15,1.000000
11300,1.476022230761e-15,1.000000
11400,1.511397754177e-15,1.000000
11500,1.547801914702e-15,1.000000
11600,1.583477193632e-15,1.000000
11700,1.620949324330e-15,1.000000
11800,1.658488483866e-15,1.000000
11900,1.697890289907e-15,1.000000
12000,1.737565531127e-15,1.000000
12100,1.778650163651e-15,1.000000
12200,1.820036460785e-15,1.000000
12300,1.860664884497e-15,1.000000
12400,1.901518757371e-15,1.000000
12500,1.944503803145e-15,1.000000
12600,1.986381554555e-15,1.000000
12700,2.028922687877e-15,1.000000
12800,2.072883349619e-15,1.000000
12900,2.119424456982e-15,1.000000
13000,2.164068144792e-15,1.000000
13100,2.210432000583e-15,1.000000
13200,2.257317703679e-15,1.000000
13300,2.304485397602e-15,1.000000
13400,2.352437697693e-15,1.000000
13500,2.400857554066e-15,1.000000
13600,2.450236269212e-15,1.000000
13700,2.499813390725e-15,1.000000
13800,2.549995627816e-15,1.000000
